id,page_url,title,direct_url,mime,duration_sec,license_short_name,usage_terms
vdcr_archive_only_000012,https://archive.org/details/SkyBillb1935,Sky Billboards,https://archive.org/download/SkyBillb1935/SkyBillb1935.ogv,video/ogg,454.8,http://creativecommons.org/licenses/publicdomain/,
vdcr_archive_only_000013,https://archive.org/details/theworldatwar24thebombfebruarysept1945reel2,"The World at War 24 - The Bomb, February - Sept 1945",https://archive.org/download/theworldatwar24thebombfebruarysept1945reel2/theworldatwar24thebombfebruarysept1945reel1.ogv,video/ogg,1648.8,,
vdcr_archive_only_000014,https://archive.org/details/StarFox64_SS_Expert_100p_12452,Star Fox 64 (N64) - Single-segment Expert mode 100% 1:24:52 - Brett Ables,https://archive.org/download/StarFox64_SS_Expert_100p_12452/StarFox64_SS_Expert_100p_12452_LQ.mp4,video/mp4,5505.9,,
vdcr_archive_only_000015,https://archive.org/details/0819_Oklahoma_Heartland_USA_02_00_56_00,Oklahoma: Heartland USA,https://archive.org/download/0819_Oklahoma_Heartland_USA_02_00_56_00/0819_Oklahoma_Heartland_USA_02_00_56_00.ogv,video/ogg,1760.0,,
vdcr_archive_only_000016,https://archive.org/details/Karl_Westerberg_Physics_Lectures_PHYC4C_Lectures,Karl Westerberg Physics Lectures -- PHYC 4C Lectures,https://archive.org/download/Karl_Westerberg_Physics_Lectures_PHYC4C_Lectures/05emwaves%2Femwaves-A.ogv,video/ogg,496.4,http://creativecommons.org/licenses/by-nc-sa/3.0/,
vdcr_archive_only_000017,https://archive.org/details/scm-340906-c4iforjuly16stewisbaaack,C4I for July 16 Stew is baaack!,https://archive.org/download/scm-340906-c4iforjuly16stewisbaaack/c4i_13_07_16.ogv,video/ogg,3499.0,http://creativecommons.org/licenses/by-nc-nd/3.0/,
vdcr_archive_only_000018,https://archive.org/details/md-46164-the-voice-beneath-the-sea-vwr,BUILDING THE FIRST TRANSATLANTIC TELEPHONE CABLE MD46164,https://archive.org/download/md-46164-the-voice-beneath-the-sea-vwr/MD46164%20The%20Voice%20Beneath%20The%20Sea_vwr.mp4,video/mp4,1629.0,,
vdcr_archive_only_000019,https://archive.org/details/youtube-K62d1yxXUsE,"Ancient jets and Mayan fears, are we the decendants of MU? Chemtrails vs solar warming?",https://archive.org/download/youtube-K62d1yxXUsE/K62d1yxXUsE.webm,video/webm,567.4,,
vdcr_archive_only_000020,https://archive.org/details/youtube-PPnFJ8PeSsY,Block Phone Tracking,https://archive.org/download/youtube-PPnFJ8PeSsY/PPnFJ8PeSsY.mp4,video/mp4,870.5,,
vdcr_archive_only_000021,https://archive.org/details/58834AsTheEarthSpins,PRODUCTION OF SPERRY GYRO-COMPASSES BY DODGE BROTHERS IN WWII 58834,https://archive.org/download/58834AsTheEarthSpins/58834%20As%20The%20Earth%20Spins.ogv,video/ogg,1030.0,,
vdcr_archive_only_000022,https://archive.org/details/youtube-cZfpWD00Hoc,How does the Gyro-X Car work?,https://archive.org/download/youtube-cZfpWD00Hoc/cZfpWD00Hoc.mp4,video/mp4,359.1,,
vdcr_archive_only_000023,https://archive.org/details/gyroscopic-precession-hq,Gyroscopic Precession and Gyroscopes,https://archive.org/download/gyroscopic-precession-hq/Gyroscopic_precession_HQ.ia.mp4,video/mp4,675.7,https://creativecommons.org/licenses/by-nc-nd/4.0/,
vdcr_archive_only_000024,https://archive.org/details/intermediate-axis-theorem,Intuitive Explanation for Intermediate Axis Theorem,https://archive.org/download/intermediate-axis-theorem/Intermediate_Axis_Theorem.ia.mp4,video/mp4,804.2,https://creativecommons.org/licenses/by-nc-nd/4.0/,
vdcr_archive_only_000025,https://archive.org/details/youtube-vklY1bHIi1I,Dzhanibekov Effect not only works in space but also on Earth! Slow Motion,https://archive.org/download/youtube-vklY1bHIi1I/vklY1bHIi1I.mp4,video/mp4,34.0,,
vdcr_archive_only_000026,https://archive.org/details/youtube-Vl07inMRIq8,slinky seems to levitate slow motion,https://archive.org/download/youtube-Vl07inMRIq8/Vl07inMRIq8.mp4,video/mp4,38.8,,
vdcr_archive_only_000027,https://archive.org/details/youtube-_RK-emtrfNs,The Dzhanibekov Effect doesn´t work in space but also on Earth! Slow Motion,https://archive.org/download/youtube-_RK-emtrfNs/_RK-emtrfNs.mp4,video/mp4,59.0,,
vdcr_archive_only_000028,https://archive.org/details/blues-behind-the-hellraising-black-doors-body-horror-by-daniel-fx-staal-ode-to-c_202511,"Black Doors - Blues Behind the Hellraising Black Doors Body-Horror Videodrome Transmission — By Daniel FX Staal (Ode to Clive Barker, Lloyd Kaufman, and David Cronenberg) (2026) (4K  18+ Contains Nudity & Gore)",https://archive.org/download/blues-behind-the-hellraising-black-doors-body-horror-by-daniel-fx-staal-ode-to-c_202511/panoramas%2Fmeaning-of-life-360-by-rudihermannsanddanielfxstaal.mp4,video/mp4,0.0,https://creativecommons.org/licenses/by/4.0/,"Inspired from Characters, Edgar Allan Poe, Child's play, Hellraiser, The Terminator, and Videodrome, all art and sounds by Daniel FX Staal (c)-1998-2026-28-YEARS-IN-THE=MAKING"
vdcr_archive_only_000029,https://archive.org/details/kdamore,KDA All OUT Album with lyrics And POP Stars,https://archive.org/download/kdamore/KDA%20%20ILL%20SHOW%20YOU%20ft%20TWICE%20Bekuh%20BOOM%20Annika%20Wells.ia.mp4,video/mp4,198.7,,
vdcr_archive_only_000030,https://archive.org/details/images-6_202110,"World leader, international leader, great scientist, philosopher, thinker, religious scientist, sociologist, medical scientist, anthropologist, physicist, and cosmologist Fang Ruida (Costa)",https://archive.org/download/images-6_202110/VID20211017131349.ia.mp4,video/mp4,16.7,http://creativecommons.org/publicdomain/mark/1.0/,
vdcr_archive_only_000031,https://archive.org/details/australian-trash-tv-brynne-my-bedazzled-life-full-episode-channel-7-tv-broadcast-ca.2012-vhs-rip,"AUSTRALIAN TRASH TV ""BRYNNE - MY BEDAZZLED LIFE"" FULL EPISODE CHANNEL 7 TV BROADCAST ca.2012 VHS RIP",https://archive.org/download/australian-trash-tv-brynne-my-bedazzled-life-full-episode-channel-7-tv-broadcast-ca.2012-vhs-rip/brynne_edit.mp4,video/mp4,1333.9,,
vdcr_archive_only_000032,https://archive.org/details/Armenian_Genocide_Memorial_Dedicated_at_Sunset_Park,Armenian Genocide Memorial Dedicated at Sunset Park,https://archive.org/download/Armenian_Genocide_Memorial_Dedicated_at_Sunset_Park/Armenian_Genocide_Memorial_Dedicated_at_Sunset_Park.ogv,video/ogg,192.2,,
vdcr_archive_b02_000001,https://archive.org/details/17274industryonparadetimberskinnersvitovwr,INDUSTRY ON PARADE  DEBARKING TREES   CORNING GLASS     EASTMAN KODAK FACTORY ROCHESTER  NY 17274,https://archive.org/download/17274industryonparadetimberskinnersvitovwr/17274%20Industry%20On%20Parade%20Timber%20Skinners%20VITO_vwr.mp4,video/mp4,2407.8,https://creativecommons.org/licenses/by-nc-nd/4.0/,
vdcr_archive_b02_000002,https://archive.org/details/matrix-of-a-deepstate-alice-unfolds-mp4-162-gb,Matrix of a Deepstate Alice Unfolds Goyimtv Warning Gray State,https://archive.org/download/matrix-of-a-deepstate-alice-unfolds-mp4-162-gb/FullSizeRender.mp4,video/mp4,7.0,http://creativecommons.org/publicdomain/mark/1.0/,
vdcr_archive_b02_000003,https://archive.org/details/youtube-U-uGKxTLZ94,The Butterfly Effect and Lorenz Attractor fractal drawn from convection in a thin layer of water,https://archive.org/download/youtube-U-uGKxTLZ94/Logicedges-The_Butterfly_Effect_and_Lorenz_Attractor_fractal_drawn_from_convection_in_a_thin_layer_of_water-U-uGKxTLZ94.mp4,video/mp4,290.0,,
vdcr_archive_b02_000004,https://archive.org/details/youtube-4AxiXS9n0dw,Liquid Ballistic Armor? | Thehacksmith Collab,https://archive.org/download/youtube-4AxiXS9n0dw/4AxiXS9n0dw.mp4,video/mp4,590.9,,
vdcr_archive_b02_000005,https://archive.org/details/vctv7bc-Valemount_LIVE_Episode_75_David_Bouchard_Ralph_Shaw_Valemount_Quilter_s_Guild_RBN10,Valemount LIVE Episode 75 David Bouchard - Ralph Shaw  - Valemount Quilter's Guild - RBN10!,https://archive.org/download/vctv7bc-Valemount_LIVE_Episode_75_David_Bouchard_Ralph_Shaw_Valemount_Quilter_s_Guild_RBN10/Valemount_LIVE_Episode_75_David_Bouchard_Ralph_Shaw_Valemount_Quilter_s_Guild_RBN10.ogv,video/ogg,1619.9,,
vdcr_archive_b02_000006,https://archive.org/details/youtube-f9CVF4yLluY,FANTASTIC Iodine Clock Reaction,https://archive.org/download/youtube-f9CVF4yLluY/f9CVF4yLluY.mp4,video/mp4,300.0,,
vdcr_archive_b02_000007,https://archive.org/details/youtube-r7pijdgK670,Belousov-Zhabotinsky reaction (Reactions only),https://archive.org/download/youtube-r7pijdgK670/r7pijdgK670.webm,video/webm,238.1,,
vdcr_archive_b02_000008,https://archive.org/details/youtube-kw9wF-GNjqs,Everything about the Belousov Zhabotinsky reaction,https://archive.org/download/youtube-kw9wF-GNjqs/kw9wF-GNjqs.webm,video/webm,589.5,,
vdcr_archive_b02_000009,https://archive.org/details/youtube-4rYX4ROqRlg,This is one of the weirdest reactions I've ever seen,https://archive.org/download/youtube-4rYX4ROqRlg/4rYX4ROqRlg.mp4,video/mp4,60.0,,
vdcr_archive_b02_000010,https://archive.org/details/youtube-VjPQA8aXE_M,This reaction is hard to find (Briggs-Rauscher),https://archive.org/download/youtube-VjPQA8aXE_M/VjPQA8aXE_M.mp4,video/mp4,59.9,,
vdcr_archive_b02_000011,https://archive.org/details/scm-410032-c4iforjune3kevinannettstewand,"C4I for June 3, Kevin Annett, Stew and Patricia",https://archive.org/download/scm-410032-c4iforjune3kevinannettstewand/c4i_14_06_03_kevin_annett_webb.ogv,video/ogg,3499.0,http://creativecommons.org/licenses/by-sa/4.0/,
vdcr_archive_b02_000012,https://archive.org/details/scm-377843-c4ifordec17wstewwebbandmikeha,"C4I for Dec 17, w/ Stew Webb and Mike Harris - WOW!!",https://archive.org/download/scm-377843-c4ifordec17wstewwebbandmikeha/c4i_13_12_17_harris_1.ogv,video/ogg,3501.5,http://creativecommons.org/licenses/by-sa/3.0/,
vdcr_archive_b02_000013,https://archive.org/details/GreaterG1953,"Greater Goal: Human Dividends from American Industry, The",https://archive.org/download/GreaterG1953/GreaterG1953_512kb.mp4,video/mp4,1437.3,http://creativecommons.org/licenses/publicdomain/,
vdcr_archive_b02_000014,https://archive.org/details/connections7thelongchainreel1,Connections 7 -- the Long Chain,https://archive.org/download/connections7thelongchainreel1/connections7thelongchainreel2-02.ogv,video/ogg,797.8,,
vdcr_archive_b02_000015,https://archive.org/details/mit2_43s24,"MIT 2.43 Advanced Thermodynamics, Spring 2024",https://archive.org/download/mit2_43s24/mit2_43s24_lec25_360p.mp4,video/mp4,4796.1,https://creativecommons.org/licenses/by-nc-sa/4.0/,
vdcr_archive_b02_000016,https://archive.org/details/M-Rider-5,萌學園5異界對決,https://archive.org/download/M-Rider-5/%E8%90%8C%E5%AD%A6%E5%9B%AD5%EF%BC%9A%E5%BC%82%E7%95%8C%E5%AF%B9%E5%86%B3%20%E7%AC%AC16%E8%AF%9D%20%E9%AB%98%E6%B8%85(480P)-11-617.mp4,video/mp4,2760.0,,
vdcr_archive_b02_000017,https://archive.org/details/unus-annus,Unus Annus,https://archive.org/download/unus-annus/This%20is%20Goodbye.ia.mp4,video/mp4,77.3,,
vdcr_archive_b02_000018,https://archive.org/details/SeriousSamSE_IL,Serious Sam: The Second Encounter (PC) - Individual level runs on Serious skill (Total = 1:03:31) - Drew DeVore,https://archive.org/download/SeriousSamSE_IL/SeriousSamSE_lv12_258_LQ.mp4,video/mp4,187.6,,
vdcr_archive_b02_000019,https://archive.org/details/nazi_concentration_camps,Nazi Concentration Camps,https://archive.org/download/nazi_concentration_camps/nazi_concentration_camps_512kb.mp4,video/mp4,3556.1,http://creativecommons.org/licenses/publicdomain/,
vdcr_archive_b02_000020,https://archive.org/details/CHILD,The Child Molester (1964),https://archive.org/download/CHILD/CHILD_512kb.mp4,video/mp4,1208.6,,
vdcr_archive_b02_000021,https://archive.org/details/tsunami_patong_beach,Tsunami - Patong Beach,https://archive.org/download/tsunami_patong_beach/tsunami_patong_beach.ogv,video/ogg,128.8,,
vdcr_archive_b02_000022,https://archive.org/details/dobba_graphics,graphics,https://archive.org/download/dobba_graphics/How_To_install_a_Build_Using_the_Ares_Wizard.ogv,video/ogg,370.5,,
vdcr_archive_b02_000023,https://archive.org/details/Pbtestfilemp4videotestmp4,test file mp4,https://archive.org/download/Pbtestfilemp4videotestmp4/video_test.ogv,video/ogg,16.3,http://creativecommons.org/licenses/by-nc-sa/2.5/,
vdcr_archive_b02_000024,https://archive.org/details/AboutBan1935,About Bananas,https://archive.org/download/AboutBan1935/AboutBan1935_512kb.mp4,video/mp4,664.0,http://creativecommons.org/licenses/publicdomain/,
vdcr_archive_b02_000025,https://archive.org/details/ical-capcut-template-1,ical-capcut-template-1,https://archive.org/download/ical-capcut-template-1/ical-capcut-template-link-29.mp4,video/mp4,15.0,,
vdcr_archive_b02_000026,https://archive.org/details/vietnam-travel-guide-hanoi-ha-long-bay-ho-chi-minh-1_202101,"Vietnam Travel Guide Hanoi, Ha Long Bay, Ho Chi Minh 1",https://archive.org/download/vietnam-travel-guide-hanoi-ha-long-bay-ho-chi-minh-1_202101/Vietnam%20Travel%20Guide_%20Hanoi%2C%20Ha%20Long%20Bay%2C%20Ho%20Chi%20Minh1.ia.mp4,video/mp4,708.4,,
vdcr_archive_b02_000027,https://archive.org/details/blackhat2010usavideo,Black Hat USA 2010 Video,https://archive.org/download/blackhat2010usavideo/10_bhb_tt4c.ogv,video/ogg,659.5,,
vdcr_archive_b02_000028,https://archive.org/details/y-2matego.net-tiny-giantess-tongue-sizecomparison-tinyfigure-mouth-merged,Y 2matego.net Tiny Giantess Tongue Sizecomparison Tinyfigure Mouth Merged,https://archive.org/download/y-2matego.net-tiny-giantess-tongue-sizecomparison-tinyfigure-mouth-merged/y2matego.net%20-%20tiny%20giantess%20tongue%20sizecomparison%20tinyfigure%20mouth.mp4,video/mp4,3.6,,
vdcr_archive_b02_000029,https://archive.org/details/LegendOfMana_SS_Faerie_23223,Legend of Mana (PS) - Single-segment Faerie's Quest 2:32:23 - Nicholas Hoppe,https://archive.org/download/LegendOfMana_SS_Faerie_23223/LegendOfMana_SS_Faerie_23223_LQ.ogv,video/ogg,9967.2,,
vdcr_archive_b02_000030,https://archive.org/details/brucon2011video,BruCON 2011 Video,https://archive.org/download/brucon2011video/brucon2011-alex-hutton.ogv,video/ogg,3340.6,,
vdcr_archive_b02_000031,https://archive.org/details/nightofthesquidreel1,Night of The Squid ,https://archive.org/download/nightofthesquidreel1/nightofthesquidreel1.ogv,video/ogg,1463.2,,
vdcr_archive_b02_000032,https://archive.org/details/MysteryOctopusIntelligence,Mystery Octopus Intelligence ,https://archive.org/download/MysteryOctopusIntelligence/CmMysteryOctopusIntelligence_512kb.mp4,video/mp4,123.8,http://creativecommons.org/licenses/by/3.0/,
vdcr_archive_b02_000033,https://archive.org/details/backyard-animals_20251123,Backyard Animals,https://archive.org/download/backyard-animals_20251123/Animal%20Flight.mp4,video/mp4,1461.0,,
vdcr_archive_b02_000034,https://archive.org/details/animal-acrobats_202511,Animal Acrobats,https://archive.org/download/animal-acrobats_202511/Animal%20Hunters.mp4,video/mp4,1498.7,,
vdcr_archive_b02_000035,https://archive.org/details/jG7cdqPlP1o4XERJpLhQPpxxEokonS,"""THE BUSY WORLD OF OUTER SPACE”  DISCOVERY ’68 TELEVISION SHOW   APOLLO PROGRAM & SURVEYOR XD3059",https://archive.org/download/jG7cdqPlP1o4XERJpLhQPpxxEokonS/tmp2d9jopl3.mp4,video/mp4,1321.2,,
vdcr_archive_b02_000036,https://archive.org/details/interspeciesio-U_HUiC1dP00,The fascinating world of the humpback whales,https://archive.org/download/interspeciesio-U_HUiC1dP00/The%20fascinating%20world%20of%20the%20humpback%20whales-U_HUiC1dP00.mp4,video/mp4,3084.0,,
vdcr_archive_b02_000037,https://archive.org/details/44-amazing-animals-animal-helpers_202507,Amazing Animals - Animal Helpers,https://archive.org/download/44-amazing-animals-animal-helpers_202507/Amazing%20Animals%20-%20Extinct%20Animals%20-%20S03E12.mp4,video/mp4,1518.2,,
vdcr_archive_b02_000038,https://archive.org/details/the-economic-consequences-of-the-russia-ukraine-war,The Economic Consequences Of The Russia Ukraine War,https://archive.org/download/the-economic-consequences-of-the-russia-ukraine-war/The%20Economic%20Consequences%20of%20the%20Russia-Ukraine%20War.mp4,video/mp4,3900.0,,
vdcr_archive_b02_000039,https://archive.org/details/youtube-U_HUiC1dP00,The fascinating world of the humpback whales,https://archive.org/download/youtube-U_HUiC1dP00/U_HUiC1dP00.mp4,video/mp4,3084.1,,
vdcr_archive_b02_000040,https://archive.org/details/acfrma-The_fascinating_world_of_the_humpback_whales_mp4,The Fascinating World of the Humpback Whales - The Fascinating World of the Humpback Whales,https://archive.org/download/acfrma-The_fascinating_world_of_the_humpback_whales_mp4/The_fascinating_world_of_the_humpback_whales_mp4.mp4,video/mp4,3084.0,,
vdcr_archive_b02_000041,https://archive.org/details/thelivingplanetaportraitoftheearth8sweetfreshater,The Living Planet a Portrait of the Earth 8 Sweet Fresh Water,https://archive.org/download/thelivingplanetaportraitoftheearth8sweetfreshater/thelivingplanetaportraitoftheearth8sweetfreshwaterreel2.ogv,video/ogg,1712.2,,The Living Planet a Portrait of the Earth 8 Sweet Fresh Water Search Educational Film Journals at Media History Project for references to this film
vdcr_archive_b02_000042,https://archive.org/details/frozen-planet,"Frozen Planet ★ BBC Nature Series with Subtitles, MKV, 2 Languages",https://archive.org/download/frozen-planet/9%20Science%20at%20the%20End%20of%20the%20Earth.mp4,video/mp4,1272.3,,"<a href=""https://archive.org/download/metadata-repo/Fair%20Use%20Notice.pdf"" rel=""ugc nofollow"">Fair Use Notice</a>"
vdcr_archive_b02_000043,https://archive.org/details/IngvarBogdahnswarmofbirdsoverRomeat5,swarm of birds over Rome at 5,https://archive.org/download/IngvarBogdahnswarmofbirdsoverRomeat5/uccelli.ogv,video/ogg,82.9,http://creativecommons.org/licenses/by-nc-sa/2.5/,
vdcr_archive_b02_000044,https://archive.org/details/Flickr-5372662688,Murmurs in The Sky: Starling Flock,https://archive.org/download/Flickr-5372662688/Murmurs_in_The_Sky_-_Starling_Flock-5372662688.ogv,video/ogg,90.0,https://creativecommons.org/licenses/by-nc/2.0/,
vdcr_archive_b02_000045,https://archive.org/details/Flickr-38609728842,Starling Murmuration,https://archive.org/download/Flickr-38609728842/Starling_Murmuration-38609728842.ogv,video/ogg,99.8,https://creativecommons.org/licenses/by/2.0/,
vdcr_archive_b02_000046,https://archive.org/details/colctx-Birding_in_League_City_Birds_of_a_Feather,Birding in League City - Birds of a Feather,https://archive.org/download/colctx-Birding_in_League_City_Birds_of_a_Feather/Birding_in_League_City_Birds_of_a_Feather.mp4,video/mp4,182.4,,
vdcr_archive_b02_000047,https://archive.org/details/cmac-Murmuration_-_A_Story_of_a_Mural,Murmuration - A Story of a Mural,https://archive.org/download/cmac-Murmuration_-_A_Story_of_a_Mural/Murmuration_-_A_Story_of_a_Mural.mp4,video/mp4,1394.5,,
vdcr_archive_b02_000048,https://archive.org/details/dscn-3699,Small murmuration,https://archive.org/download/dscn-3699/DSCN3699.mp4,video/mp4,17.1,https://creativecommons.org/publicdomain/mark/1.0/,
vdcr_archive_b02_000049,https://archive.org/details/PorQuuMeVigilanSiNoSoyNadieMartaPeiranoTEDxMadrid_201705,"¿ Por Qué Me Vigilan, Si No Soy Nadie Marta Peirano TEDx Madrid ",https://archive.org/download/PorQuuMeVigilanSiNoSoyNadieMartaPeiranoTEDxMadrid_201705/%C2%BFPor%20qu%C3%A9%20me%20vigilan%2C%20si%20no%20soy%20nadie%20_%20Marta%20Peirano%20_%20TEDxMadrid-NPE7i8wuupk.ogv,video/ogg,572.6,http://creativecommons.org/licenses/by-nd/3.0/,
vdcr_archive_b02_000050,https://archive.org/details/mini-polegar-e-yogui-1978,MINI POLEGAR E YOGUI - 1978,https://archive.org/download/mini-polegar-e-yogui-1978/01%20-%20Rato%20Grande%20e%20Rato%20Mau.mp4,video/mp4,642.0,,
vdcr_archive_b02_000051,https://archive.org/details/youtube-3kYSn6DzOsc,S. America 1985 A22 Buenos Aires (Argentina),https://archive.org/download/youtube-3kYSn6DzOsc/3kYSn6DzOsc.webm,video/webm,194.6,,
vdcr_archive_b02_000052,https://archive.org/details/apresentacao-vinicius-o-menino-elastico,Apresentação Vinícius - O menino elástico,https://archive.org/download/apresentacao-vinicius-o-menino-elastico/Apresenta%C3%A7%C3%A3o%20Vin%C3%ADcius%20-%20O%20menino%20el%C3%A1stico.ia.mp4,video/mp4,56.1,,
vdcr_archive_b02_000053,https://archive.org/details/o-homem-elastico,Contorção - O Homem Elástico.,https://archive.org/download/o-homem-elastico/O%20homem%20el%C3%A1stico.ia.mp4,video/mp4,61.7,,
vdcr_archive_b02_000054,https://archive.org/details/045.-wacky-quackers-partial-episode,Hanna-Barbera - Laurel and Hardy Existing Collection (English Restoration),https://archive.org/download/045.-wacky-quackers-partial-episode/111.%20Gold%20Storage.mp4,video/mp4,288.1,,
vdcr_archive_b02_000055,https://archive.org/details/dafnefetish-a-stinky-day,Dafnefetish A Stinky Day,https://archive.org/download/dafnefetish-a-stinky-day/Dafnefetish%20-%20A%20stinky%20day.mp4,video/mp4,900.1,,
vdcr_archive_b02_000056,https://archive.org/details/flip-flap-and-fly-curious-george-variant-full-hd-1080p-medium-fr-30,Flip Flap And Fly Curious George Version,https://archive.org/download/flip-flap-and-fly-curious-george-variant-full-hd-1080p-medium-fr-30/The%20Land%20Before%20Time%20_The%20Great%20Day%20of%20the%20Flyers_%202006%20DVD%20Trailer%20with%20_Flip%20Flap%20and%20Fly_%20Song.mp4,video/mp4,161.0,https://creativecommons.org/licenses/by-nd/4.0/,
vdcr_archive_b02_000057,https://archive.org/details/Rexona_flipwoman1,The Rexona Backflip Woman,https://archive.org/download/Rexona_flipwoman1/youtube-pgxg2EOFsIk.ia.mp4,video/mp4,15.0,,
vdcr_archive_b02_000058,https://archive.org/details/JapanTechToysTechToysDancing,TechToys Dancing,https://archive.org/download/JapanTechToysTechToysDancing/TechToys_Dancing.ogv,video/ogg,198.2,http://creativecommons.org/licenses/by-nc-sa/2.5/,
vdcr_archive_b02_000059,https://archive.org/details/BitChute-channel-sJFDQtjzuuwx,FreiheitsFreund BitChute channel archive (ID sJFDQtjzuuwx),https://archive.org/download/BitChute-channel-sJFDQtjzuuwx/20200706%20BRUTAL%20-%20Mercedes%20Smashes%202%20Antifa%20dudes%20at%20FULL%20SPEED%2C%20sends%20them%20flying!-uK1EYB7u42uB.mp4,video/mp4,8.5,,
vdcr_archive_b02_000060,https://archive.org/details/embryo_202307,Embryo,https://archive.org/download/embryo_202307/C9D30F48-A3B0-45C9-9DDB-535F0D597910.MP4,video/mp4,6241.9,,
vdcr_archive_b02_000061,https://archive.org/details/filmography-jean-renoir,Filmography: Jean Renoir (French films only),https://archive.org/download/filmography-jean-renoir/1931-1.%20On%20purge%20b%C3%A9b%C3%A9.mp4,video/mp4,2788.1,,
vdcr_archive_b02_000062,https://archive.org/details/delorDMT1,delorDMT1,https://archive.org/download/delorDMT1/delorDMT1.ia.mp4,video/mp4,488.3,http://creativecommons.org/publicdomain/zero/1.0/,
vdcr_archive_b02_000063,https://archive.org/details/blacks-and-muslims-with-voice-and-english-subtitle,Muslims and Blacks ?,https://archive.org/download/blacks-and-muslims-with-voice-and-english-subtitle/BLACKS%20AND%20MUSLIMS%20WITH%20VOICE%20AND%20ENGLISH%20SUBTITLE.ia.mp4,video/mp4,1180.8,,
vdcr_archive_b02_000064,https://archive.org/details/ChronoTrigger_456,Chrono Trigger (SNES) - 4:56 - David Gibbons,https://archive.org/download/ChronoTrigger_456/ChronoTrigger_456_part25.ogv,video/ogg,167.0,,
vdcr_archive_b02_000065,https://archive.org/details/time_pulls_the_trigger_2,Time Pulls the Trigger (Part II),https://archive.org/download/time_pulls_the_trigger_2/time_pulls_the_trigger_2_512kb.mp4,video/mp4,854.4,http://creativecommons.org/licenses/publicdomain/,
vdcr_archive_b02_000066,https://archive.org/details/MonteCarloNights,Monte Carlo Nights,https://archive.org/download/MonteCarloNights/MonteCarloNights_512kb.mp4,video/mp4,3655.8,http://creativecommons.org/publicdomain/mark/1.0/,
vdcr_archive_b02_000067,https://archive.org/details/MarioAllStars_Mario3_SS_100p_12407,Super Mario Bros. 3 [All-Stars] (SNES) - Single-segment 100% 1:24:07 - David Gibbons,https://archive.org/download/MarioAllStars_Mario3_SS_100p_12407/MarioAllStars_Mario3_SS_100p_Bloopers.ogv,video/ogg,239.7,,
