candidate_id,source_url,source_platform,license_or_usage_note,raw_duration_sec,suggested_start_sec,suggested_end_sec,initial_category,candidate_knowledge_point,domain_seed,subdomain_seed,why_dynamic,collector_notes,source_csv
vdcr_archive_only_000011,https://archive.org/details/0559_Threads_of_Technology,internet_archive,archive_license_verify_on_page,1047.1,0.0,30.0,physics_physical_systems,Standing Wave Formation,physics_physical_systems,physics_family_03,"Candidate must show the temporal sequence that instantiates Standing Wave Formation, not merely an object, scene, or static result.","archive_search_collected; search_term=Standing Wave Formation; archive_identifier=0559_Threads_of_Technology; archive_file=0559_Threads_of_Technology_09_12_29_01_3mb.ogv; title=Threads of Technology; description=09:12:30:04 CU parabolic lines morphing in and out of each other on an oscilloscope screen, lines begin to accelerate and morph into a sine-wave-like pattern, dissolves to CU laser passing through a prism. 09:12:55:13 CU automated machin...; vdcr_direct_answer; concept_zh=驻波形成; concept_type=自然动态机制; priority=A",data/vdcr_candidate_videos_archive_only_v1.csv
vdcr_archive_only_000012,https://archive.org/details/SkyBillb1935,internet_archive,http://creativecommons.org/licenses/publicdomain/,454.8,0.0,30.0,physics_physical_systems,Standing Wave Formation,physics_physical_systems,physics_family_03,"Candidate must show the temporal sequence that instantiates Standing Wave Formation, not merely an object, scene, or static result.",archive_search_collected; search_term=Standing Wave Formation; archive_identifier=SkyBillb1935; archive_file=SkyBillb1935.ogv; title=Sky Billboards; description=How skywriting works -- and the making of an aerial Chevrolet advertisement.; vdcr_direct_answer; concept_zh=驻波形成; concept_type=自然动态机制; priority=A,data/vdcr_candidate_videos_archive_only_v1.csv
vdcr_archive_only_000013,https://archive.org/details/theworldatwar24thebombfebruarysept1945reel2,internet_archive,archive_license_verify_on_page,1648.8,0.0,30.0,physics_physical_systems,Standing Wave Formation,physics_physical_systems,physics_family_03,"Candidate must show the temporal sequence that instantiates Standing Wave Formation, not merely an object, scene, or static result.","archive_search_collected; search_term=Standing Wave Formation; archive_identifier=theworldatwar24thebombfebruarysept1945reel2; archive_file=theworldatwar24thebombfebruarysept1945reel1.ogv; title=The World at War 24 - The Bomb, February - Sept 1945; description=The World at War 24 - The Bomb, February - Sept 1945 Summary Discusses the first atomic bomb, used by President Truman in August, 1945, dropped on the city of Hiroshima. After a second bomb was dropped on Nagasaki, Japan surrendered. Inc...; vdcr_direct_answer; concept_zh=驻波形成; concept_type=自然动态机制; priority=A",data/vdcr_candidate_videos_archive_only_v1.csv
vdcr_archive_only_000014,https://archive.org/details/StarFox64_SS_Expert_100p_12452,internet_archive,archive_license_verify_on_page,5505.9,0.0,30.0,physics_physical_systems,Standing Wave Formation,physics_physical_systems,physics_family_03,"Candidate must show the temporal sequence that instantiates Standing Wave Formation, not merely an object, scene, or static result.","archive_search_collected; search_term=Standing Wave Formation; archive_identifier=StarFox64_SS_Expert_100p_12452; archive_file=StarFox64_SS_Expert_100p_12452_LQ.mp4; title=Star Fox 64 (N64) - Single-segment Expert mode 100% 1:24:52 - Brett Ables; description=Single-segment speed run of Star Fox 64 on Expert mode with 100% of medals collected, done on September 21 2006. Available in five versions: low/normal quality DivX, and normal/high/low quality H.264 MPEG-4. Author's comments: Acknowledg...; vdcr_direct_answer; concept_zh=驻波形成; concept_type=自然动态机制; priority=A",data/vdcr_candidate_videos_archive_only_v1.csv
vdcr_archive_only_000015,https://archive.org/details/0819_Oklahoma_Heartland_USA_02_00_56_00,internet_archive,archive_license_verify_on_page,1760.0,0.0,30.0,physics_physical_systems,Standing Wave Formation,physics_physical_systems,physics_family_03,"Candidate must show the temporal sequence that instantiates Standing Wave Formation, not merely an object, scene, or static result.","archive_search_collected; search_term=Standing Wave Formation; archive_identifier=0819_Oklahoma_Heartland_USA_02_00_56_00; archive_file=0819_Oklahoma_Heartland_USA_02_00_56_00.ogv; title=Oklahoma: Heartland USA; description=""Script: Dwight V. Swain. Producer/director: D.N. Hockman. A-roll pix and sound have been shotlisted. B-roll pix not shotlisted but contains similar images.02:00:57:09The Oklahoma Planning and Resources Board PresentsA University of Okla...; vdcr_direct_answer; concept_zh=驻波形成; concept_type=自然动态机制; priority=A",data/vdcr_candidate_videos_archive_only_v1.csv
vdcr_archive_only_000016,https://archive.org/details/Karl_Westerberg_Physics_Lectures_PHYC4C_Lectures,internet_archive,http://creativecommons.org/licenses/by-nc-sa/3.0/,496.4,0.0,30.0,physics_physical_systems,Faraday Waves,physics_physical_systems,physics_family_03,"Candidate must show the temporal sequence that instantiates Faraday Waves, not merely an object, scene, or static result.","archive_search_collected; search_term=Faraday Waves; archive_identifier=Karl_Westerberg_Physics_Lectures_PHYC4C_Lectures; archive_file=05emwaves/emwaves-A.ogv; title=Karl Westerberg Physics Lectures -- PHYC 4C Lectures; description=These videos include some lectures related to PHYC 4C (third semester calc-based physics class taught at City College of San Francisco, covering the topics of waves and thermodynamics). Corrections, clarifications, and additional informa...; vdcr_direct_answer; concept_zh=法拉第波; concept_type=自然动态机制; priority=A",data/vdcr_candidate_videos_archive_only_v1.csv
vdcr_archive_only_000017,https://archive.org/details/scm-340906-c4iforjuly16stewisbaaack,internet_archive,http://creativecommons.org/licenses/by-nc-nd/3.0/,3499.0,0.0,30.0,physics_physical_systems,Faraday Waves,physics_physical_systems,physics_family_03,"Candidate must show the temporal sequence that instantiates Faraday Waves, not merely an object, scene, or static result.","archive_search_collected; search_term=Faraday Waves; archive_identifier=scm-340906-c4iforjuly16stewisbaaack; archive_file=c4i_13_07_16.ogv; title=C4I for July 16 Stew is baaack!; description=Go Stew on this - Lotsa hot happenin's Here is Patricia's research of the week's news - to investigate: Go for it: 30,000 California Prisoners Launch The Largest Hunger Strike In State History - Judge: I can’t stop Guantanamo force-feedi...; vdcr_direct_answer; concept_zh=法拉第波; concept_type=自然动态机制; priority=A",data/vdcr_candidate_videos_archive_only_v1.csv
vdcr_archive_only_000018,https://archive.org/details/md-46164-the-voice-beneath-the-sea-vwr,internet_archive,archive_license_verify_on_page,1629.0,0.0,30.0,physics_physical_systems,Faraday Waves,physics_physical_systems,physics_family_03,"Candidate must show the temporal sequence that instantiates Faraday Waves, not merely an object, scene, or static result.","archive_search_collected; search_term=Faraday Waves; archive_identifier=md-46164-the-voice-beneath-the-sea-vwr; archive_file=MD46164 The Voice Beneath The Sea_vwr.mp4; title=BUILDING THE FIRST TRANSATLANTIC TELEPHONE CABLE MD46164; description=“The Voice Beneath the Sea” is a color film produced by John Sutherland and presented by the American Telephone and Telegraph Company’s Long Lines Department. Produced in the late 1950s, it details the joint communication venture between...; vdcr_direct_answer; concept_zh=法拉第波; concept_type=自然动态机制; priority=A",data/vdcr_candidate_videos_archive_only_v1.csv
vdcr_archive_only_000019,https://archive.org/details/youtube-K62d1yxXUsE,internet_archive,archive_license_verify_on_page,567.4,0.0,30.0,physics_physical_systems,Faraday Waves,physics_physical_systems,physics_family_03,"Candidate must show the temporal sequence that instantiates Faraday Waves, not merely an object, scene, or static result.","archive_search_collected; search_term=Faraday Waves; archive_identifier=youtube-K62d1yxXUsE; archive_file=K62d1yxXUsE.webm; title=Ancient jets and Mayan fears, are we the decendants of MU? Chemtrails vs solar warming?; description=The man on the soapbox screamed...Pick an apocalypse any apocalypse we have them in all shapes and sizes but never mind that sun up there look down at your books! . Intro clip from KLF ancients of MU: http://www.youtube.com/watch?v=1gzkl...; vdcr_direct_answer; concept_zh=法拉第波; concept_type=自然动态机制; priority=A",data/vdcr_candidate_videos_archive_only_v1.csv
vdcr_archive_only_000020,https://archive.org/details/youtube-PPnFJ8PeSsY,internet_archive,archive_license_verify_on_page,870.5,0.0,30.0,physics_physical_systems,Faraday Waves,physics_physical_systems,physics_family_03,"Candidate must show the temporal sequence that instantiates Faraday Waves, not merely an object, scene, or static result.","archive_search_collected; search_term=Faraday Waves; archive_identifier=youtube-PPnFJ8PeSsY; archive_file=PPnFJ8PeSsY.mp4; title=Block Phone Tracking; description=Our phones and laptops are like personal tracking devices, constantly emitting signals that map our every move. But what if you could take back control of your privacy without ditching your tech? Enter Faraday bags—a simple yet powerful...; vdcr_direct_answer; concept_zh=法拉第波; concept_type=自然动态机制; priority=A",data/vdcr_candidate_videos_archive_only_v1.csv
vdcr_archive_only_000021,https://archive.org/details/58834AsTheEarthSpins,internet_archive,archive_license_verify_on_page,1030.0,0.0,30.0,physics_physical_systems,Gyroscopic Precession,physics_physical_systems,physics_family_04,"Candidate must show the temporal sequence that instantiates Gyroscopic Precession, not merely an object, scene, or static result.","archive_search_collected; search_term=Gyroscopic Precession; archive_identifier=58834AsTheEarthSpins; archive_file=58834 As The Earth Spins.ogv; title=PRODUCTION OF SPERRY GYRO-COMPASSES BY DODGE BROTHERS IN WWII 58834; description=Made during WWII, AS THE WORLD SPINS details the work of Dodge Brothers, a division of Chrysler, in WWII war production. The film focuses on electric gyro-compasses designed by Sperry, which needed to be mass produced for the wartime Lib...; vdcr_direct_answer; concept_zh=陀螺进动; concept_type=自然动态机制; priority=A",data/vdcr_candidate_videos_archive_only_v1.csv
vdcr_archive_only_000022,https://archive.org/details/youtube-cZfpWD00Hoc,internet_archive,archive_license_verify_on_page,359.1,0.0,30.0,physics_physical_systems,Gyroscopic Precession,physics_physical_systems,physics_family_04,"Candidate must show the temporal sequence that instantiates Gyroscopic Precession, not merely an object, scene, or static result.",archive_search_collected; search_term=Gyroscopic Precession; archive_identifier=youtube-cZfpWD00Hoc; archive_file=cZfpWD00Hoc.mp4; title=How does the Gyro-X Car work?; description=; vdcr_direct_answer; concept_zh=陀螺进动; concept_type=自然动态机制; priority=A,data/vdcr_candidate_videos_archive_only_v1.csv
vdcr_archive_only_000023,https://archive.org/details/gyroscopic-precession-hq,internet_archive,https://creativecommons.org/licenses/by-nc-nd/4.0/,675.7,0.0,30.0,physics_physical_systems,Gyroscopic Precession,physics_physical_systems,physics_family_04,"Candidate must show the temporal sequence that instantiates Gyroscopic Precession, not merely an object, scene, or static result.","archive_search_collected; search_term=Gyroscopic Precession; archive_identifier=gyroscopic-precession-hq; archive_file=Gyroscopic_precession_HQ.ia.mp4; title=Gyroscopic Precession and Gyroscopes; description=How the angular momentum vector is affected by torque, and why this results in gyroscopic precession and for the operation of gyroscopes used for navigation. I originally made this video for my YouTube channel at https://www.youtube.com/...; vdcr_direct_answer; concept_zh=陀螺进动; concept_type=自然动态机制; priority=A",data/vdcr_candidate_videos_archive_only_v1.csv
vdcr_archive_only_000024,https://archive.org/details/intermediate-axis-theorem,internet_archive,https://creativecommons.org/licenses/by-nc-nd/4.0/,804.2,0.0,30.0,physics_physical_systems,Dzhanibekov Effect / Tennis Racket Theorem,physics_physical_systems,physics_family_04,"Candidate must show the temporal sequence that instantiates Dzhanibekov Effect / Tennis Racket Theorem, not merely an object, scene, or static result.",archive_search_collected; search_term=Dzhanibekov Effect; archive_identifier=intermediate-axis-theorem; archive_file=Intermediate_Axis_Theorem.ia.mp4; title=Intuitive Explanation for Intermediate Axis Theorem; description=Also known as the Dzhanibekov Effect or Tennis Racket Theorem. I originally made this video for my YouTube channel at https://www.youtube.com/user/EugeneKhutoryansky I uploaded it to Internet Archive to preserve it for future generations...; vdcr_direct_answer; concept_zh=贾尼别科夫效应/网球拍定理; concept_type=自然动态机制; priority=A,data/vdcr_candidate_videos_archive_only_v1.csv
vdcr_archive_only_000025,https://archive.org/details/youtube-vklY1bHIi1I,internet_archive,archive_license_verify_on_page,34.0,0.0,30.0,physics_physical_systems,Dzhanibekov Effect / Tennis Racket Theorem,physics_physical_systems,physics_family_04,"Candidate must show the temporal sequence that instantiates Dzhanibekov Effect / Tennis Racket Theorem, not merely an object, scene, or static result.","archive_search_collected; search_term=Dzhanibekov Effect; archive_identifier=youtube-vklY1bHIi1I; archive_file=vklY1bHIi1I.mp4; title=Dzhanibekov Effect not only works in space but also on Earth! Slow Motion; description=Subscribe: https://www.youtube.com/subscription_center?add_user=ViralVideoLab The Butterfly Nut Effect is also known as the ""The Dzhanibekov Effect"" which was discovered in space in the year 1985 and it was long kept as a secret. Now we...; vdcr_direct_answer; concept_zh=贾尼别科夫效应/网球拍定理; concept_type=自然动态机制; priority=A",data/vdcr_candidate_videos_archive_only_v1.csv
vdcr_archive_only_000026,https://archive.org/details/youtube-Vl07inMRIq8,internet_archive,archive_license_verify_on_page,38.8,0.0,30.0,physics_physical_systems,Dzhanibekov Effect / Tennis Racket Theorem,physics_physical_systems,physics_family_04,"Candidate must show the temporal sequence that instantiates Dzhanibekov Effect / Tennis Racket Theorem, not merely an object, scene, or static result.",archive_search_collected; search_term=Dzhanibekov Effect; archive_identifier=youtube-Vl07inMRIq8; archive_file=Vl07inMRIq8.mp4; title=slinky seems to levitate slow motion; description=Subscribe: https://www.youtube.com/subscription_center?add_user=ViralVideoLab slinky seems to levitate in slow motion; vdcr_direct_answer; concept_zh=贾尼别科夫效应/网球拍定理; concept_type=自然动态机制; priority=A,data/vdcr_candidate_videos_archive_only_v1.csv
vdcr_archive_only_000027,https://archive.org/details/youtube-_RK-emtrfNs,internet_archive,archive_license_verify_on_page,59.0,0.0,30.0,physics_physical_systems,Dzhanibekov Effect / Tennis Racket Theorem,physics_physical_systems,physics_family_04,"Candidate must show the temporal sequence that instantiates Dzhanibekov Effect / Tennis Racket Theorem, not merely an object, scene, or static result.","archive_search_collected; search_term=Dzhanibekov Effect; archive_identifier=youtube-_RK-emtrfNs; archive_file=_RK-emtrfNs.mp4; title=The Dzhanibekov Effect doesn´t work in space but also on Earth! Slow Motion; description=Subscribe: https://www.youtube.com/subscription_center?add_user=ViralVideoLab The Butterfly Nut Effect is also known as the ""The Dzhanibekov Effect"" which was discovered in space in the year 1985 and it was long kept as a secret. Now we...; vdcr_direct_answer; concept_zh=贾尼别科夫效应/网球拍定理; concept_type=自然动态机制; priority=A",data/vdcr_candidate_videos_archive_only_v1.csv
vdcr_archive_only_000028,https://archive.org/details/blues-behind-the-hellraising-black-doors-body-horror-by-daniel-fx-staal-ode-to-c_202511,internet_archive,https://creativecommons.org/licenses/by/4.0/,0.0,0.0,0.0,physics_physical_systems,Crown Splash,physics_physical_systems,physics_family_05,"Candidate must show the temporal sequence that instantiates Crown Splash, not merely an object, scene, or static result.","archive_search_collected; search_term=Crown Splash; archive_identifier=blues-behind-the-hellraising-black-doors-body-horror-by-daniel-fx-staal-ode-to-c_202511; archive_file=panoramas/meaning-of-life-360-by-rudihermannsanddanielfxstaal.mp4; title=Black Doors - Blues Behind the Hellraising Black Doors Body-Horror Videodrome Transmission — By Daniel FX Staal (Ode to Clive Barker, Lloyd Kaufman, and David Cronenberg) (2026) (4K 18+ Contains Nudity & Gore); description=really fast spoken,grim reaper vocals, calm and fast, speed rap, doom surf beat, blues punk, ice-t vocals, rage against the machine Foreword for Wood Cock, Spocks Rocks Wood Cock, Spocks Rocks is not based on real events, nor should any...; vdcr_direct_answer; concept_zh=冠状飞溅; concept_type=自然动态机制; priority=A",data/vdcr_candidate_videos_archive_only_v1.csv
vdcr_archive_only_000029,https://archive.org/details/kdamore,internet_archive,archive_license_verify_on_page,198.7,0.0,30.0,physics_physical_systems,Crown Splash,physics_physical_systems,physics_family_05,"Candidate must show the temporal sequence that instantiates Crown Splash, not merely an object, scene, or static result.","archive_search_collected; search_term=Crown Splash; archive_identifier=kdamore; archive_file=KDA  ILL SHOW YOU ft TWICE Bekuh BOOM Annika Wells.ia.mp4; title=KDA All OUT Album with lyrics And POP Stars; description=DRUM GO DUM (feat. Wolftyla, Bekuh Boom, Aluna & League of Legends) Love to do just what I want Do it when you say I won't Now come and watch me move it I promise I'ma make you lose it Looking at me Naw, come get it Like what you see The...; vdcr_direct_answer; concept_zh=冠状飞溅; concept_type=自然动态机制; priority=A",data/vdcr_candidate_videos_archive_only_v1.csv
vdcr_archive_only_000030,https://archive.org/details/images-6_202110,internet_archive,http://creativecommons.org/publicdomain/mark/1.0/,16.7,0.0,16.7,physics_physical_systems,Crown Splash,physics_physical_systems,physics_family_05,"Candidate must show the temporal sequence that instantiates Crown Splash, not merely an object, scene, or static result.","archive_search_collected; search_term=Crown Splash; archive_identifier=images-6_202110; archive_file=VID20211017131349.ia.mp4; title=World leader, international leader, great scientist, philosopher, thinker, religious scientist, sociologist, medical scientist, anthropologist, physicist, and cosmologist Fang Ruida (Costa); description=World Leader International Leader Fangruida 2022 Welcome Message (Preview) costa compilation 2021v1.3 Spanish English French Arabic Chinese Russian Italian2021 modified version 2021v.2.2 ……………………………………………………………………………………………… …………… ……… Thi...; vdcr_direct_answer; concept_zh=冠状飞溅; concept_type=自然动态机制; priority=A",data/vdcr_candidate_videos_archive_only_v1.csv
vdcr_archive_only_000031,https://archive.org/details/australian-trash-tv-brynne-my-bedazzled-life-full-episode-channel-7-tv-broadcast-ca.2012-vhs-rip,internet_archive,archive_license_verify_on_page,1333.9,0.0,30.0,physics_physical_systems,Crown Splash,physics_physical_systems,physics_family_05,"Candidate must show the temporal sequence that instantiates Crown Splash, not merely an object, scene, or static result.","archive_search_collected; search_term=Crown Splash; archive_identifier=australian-trash-tv-brynne-my-bedazzled-life-full-episode-channel-7-tv-broadcast-ca.2012-vhs-rip; archive_file=brynne_edit.mp4; title=AUSTRALIAN TRASH TV ""BRYNNE - MY BEDAZZLED LIFE"" FULL EPISODE CHANNEL 7 TV BROADCAST ca.2012 VHS RIP; description=This is a compressed version, I did a lossless rip but it had copyright issues on youtube. Archive.org takes too long to uplaod, and doesn't resume if interrupted so i cannot upload teh lossless rips. IF enough people hassle me i can per...; vdcr_direct_answer; concept_zh=冠状飞溅; concept_type=自然动态机制; priority=A",data/vdcr_candidate_videos_archive_only_v1.csv
vdcr_archive_only_000032,https://archive.org/details/Armenian_Genocide_Memorial_Dedicated_at_Sunset_Park,internet_archive,archive_license_verify_on_page,192.2,0.0,30.0,physics_physical_systems,Crown Splash,physics_physical_systems,physics_family_05,"Candidate must show the temporal sequence that instantiates Crown Splash, not merely an object, scene, or static result.","archive_search_collected; search_term=Crown Splash; archive_identifier=Armenian_Genocide_Memorial_Dedicated_at_Sunset_Park; archive_file=Armenian_Genocide_Memorial_Dedicated_at_Sunset_Park.ogv; title=Armenian Genocide Memorial Dedicated at Sunset Park; description=An Armenian Genocide Memorial Monument was dedicated at Clark County’s Sunset Park, the largest and most popular in the Las Vegas Valley. The monument project is the initiative of the Armenian-American Cultural Society (AACS) of Las Vega...; vdcr_direct_answer; concept_zh=冠状飞溅; concept_type=自然动态机制; priority=A",data/vdcr_candidate_videos_archive_only_v1.csv
vdcr_archive_b02_000001,https://archive.org/details/17274industryonparadetimberskinnersvitovwr,internet_archive,https://creativecommons.org/licenses/by-nc-nd/4.0/,2407.8,0.0,30.0,physics_physical_systems,Worthington Jet,physics_physical_systems,physics_family_05,"Candidate must show the temporal sequence that instantiates Worthington Jet, not merely an object, scene, or static result.",archive_search_collected; search_term=Worthington Jet; archive_identifier=17274industryonparadetimberskinnersvitovwr; archive_file=17274 Industry On Parade Timber Skinners VITO_vwr.mp4; title=INDUSTRY ON PARADE DEBARKING TREES CORNING GLASS EASTMAN KODAK FACTORY ROCHESTER NY 17274; description=“Industry On Parade was a television series created by the National Association of Manufacturers (NAM) from 1950-1960. The series consisted of weekly episodes that highlighted American manufacturing and business. Hundreds of companies an...; vdcr_direct_answer; concept_zh=沃辛顿射流; concept_type=自然动态机制; priority=A,data/vdcr_candidate_videos_archive_batch02_v1.csv
