id,page_url,title,direct_url,mime,duration_sec,license_short_name,usage_terms
vdcr_archive_earth_000026,https://archive.org/details/thenavigators,The Navigators: pathfinders of the Pacific,https://archive.org/download/thenavigators/thenavigatorsreel2.ogv,video/ogg,1661.0,,
vdcr_archive_earth_000027,https://archive.org/details/colorado_flooding_13-sept-2013,"Colorado Flooding News Conferences for Larimer and Boulder County - Sept 13 / 14, 2013",https://archive.org/download/colorado_flooding_13-sept-2013/2013-09-13_poudre-flood_marinez-park.ogv,video/ogg,50.1,,
vdcr_archive_earth_000028,https://archive.org/details/youtube-aZ8JT4PG-aw,Japan is completely paralyzed: The height of snowdrifts exceeds 4 meters,https://archive.org/download/youtube-aZ8JT4PG-aw/aZ8JT4PG-aw.mp4,video/mp4,181.0,,
vdcr_archive_earth_000029,https://archive.org/details/MudflowAtTunnelConstructionSiteLeaves4Dead4MissingInSouthwestChina,"Mudflow At Tunnel Construction Site Leaves 4 Dead, 4 Missing In Southwest China",https://archive.org/download/MudflowAtTunnelConstructionSiteLeaves4Dead4MissingInSouthwestChina/Mudflow%20at%20tunnel%20construction%20site%20leaves%204%20dead%2C%204%20missing%20in%20southwest%20China.ogv,video/ogg,65.1,,
vdcr_archive_earth_000030,https://archive.org/details/Mt._Rainier_still_poses_threat_County_unveils_new_active_volcano_website,"Mt. Rainier still poses threat, County unveils new active volcano website",https://archive.org/download/Mt._Rainier_still_poses_threat_County_unveils_new_active_volcano_website/Mt._Rainier_still_poses_threat_County_unveils_new_active_volcano_website.ogv,video/ogg,173.6,,
vdcr_archive_earth_000031,https://archive.org/details/SupercellMyDearest,supercell My Dearest,https://archive.org/download/SupercellMyDearest/SupercellMyDearest.ogv,video/ogg,347.3,,
vdcr_archive_earth_000032,https://archive.org/details/Supercell_854,supercell ãåç½ã,https://archive.org/download/Supercell_854/Supercell.ogv,video/ogg,325.3,,
vdcr_archive_earth_000033,https://archive.org/details/ybprlhwj-4t-0bg-09q,ぬえちゃんが男湯でオーイェ～！,https://archive.org/download/ybprlhwj-4t-0bg-09q/%E3%81%AC%E3%81%88%E3%81%A1%E3%82%83%E3%82%93%E3%81%8C%E7%94%B7%E6%B9%AF%E3%81%A7%E3%82%AA%E3%83%BC%E3%82%A4%E3%82%A7%EF%BD%9E%EF%BC%81%EF%BC%88%E8%83%BD%E5%8A%9B%E3%81%82%E3%82%8A%EF%BC%89%20%5Baeprxhbdwc79r7lm%5D.mp4,video/mp4,99.1,,
vdcr_archive_earth_000034,https://archive.org/details/NASA_Aeronautics_Design_Tech_Clip30_HD,Invention of Doppler Radar,https://archive.org/download/NASA_Aeronautics_Design_Tech_Clip30_HD/NASA_Aeronautics_Design_Tech_Clip30_HD.ogv,video/ogg,278.9,,
vdcr_archive_earth_000035,https://archive.org/details/Special_Report_-_Laurel_Storm_Damage_-_September_30_2015,"Special Report: Laurel Storm Damage - September 30, 2015",https://archive.org/download/Special_Report_-_Laurel_Storm_Damage_-_September_30_2015/Special_Report_-_Laurel_Storm_Damage_-_September_30_2015.ogv,video/ogg,150.6,,
vdcr_archive_earth_000036,https://archive.org/details/colvnv-The_Dangers_of_Monsoon_Season_and_Flash_Flooding_in_Las_Vegas,The Dangers of Monsoon Season and Flash Flooding in Las Vegas,https://archive.org/download/colvnv-The_Dangers_of_Monsoon_Season_and_Flash_Flooding_in_Las_Vegas/The_Dangers_of_Monsoon_Season_and_Flash_Flooding_in_Las_Vegas.mp4,video/mp4,373.0,,
vdcr_archive_earth_000037,https://archive.org/details/thehorrorofitallreel2,The Horror of it all,https://archive.org/download/thehorrorofitallreel2/thehorrorofitallreel1.ogv,video/ogg,1767.6,,
vdcr_archive_earth_000038,https://archive.org/details/0707_Atomic_Bomb_Blast_Effects,Atomic Bomb Blast Effects,https://archive.org/download/0707_Atomic_Bomb_Blast_Effects/0707_Atomic_Bomb_Blast_Effects_00_00_51_00_dv50.ogv,video/ogg,510.9,,
