id,page_url,title,direct_url,mime,duration_sec,license_short_name,usage_terms
dynaknow_000029,https://commons.wikimedia.org/wiki/File:Nanoparticle-Induced-Cell-Magneto-Rotation-Monitoring-Morphology-Stress-and-Drug-Sensitivity-of-a-pone.0028475.s007.ogv,File:Nanoparticle-Induced-Cell-Magneto-Rotation-Monitoring-Morphology-Stress-and-Drug-Sensitivity-of-a-pone.0028475.s007.ogv,https://upload.wikimedia.org/wikipedia/commons/b/b8/Nanoparticle-Induced-Cell-Magneto-Rotation-Monitoring-Morphology-Stress-and-Drug-Sensitivity-of-a-pone.0028475.s007.ogv,video/ogg,,,
dynaknow_000030,https://commons.wikimedia.org/wiki/File:Magnetotactic-molecular-architectures-from-self-assembly-of-%CE%B2-peptide-foldamers-ncomms9747-s4.ogv,File:Magnetotactic-molecular-architectures-from-self-assembly-of-β-peptide-foldamers-ncomms9747-s4.ogv,https://upload.wikimedia.org/wikipedia/commons/7/7b/Magnetotactic-molecular-architectures-from-self-assembly-of-%CE%B2-peptide-foldamers-ncomms9747-s4.ogv,video/ogg,,,
dynaknow_000031,https://commons.wikimedia.org/wiki/File:Magnetotactic-molecular-architectures-from-self-assembly-of-%CE%B2-peptide-foldamers-ncomms9747-s3.ogv,File:Magnetotactic-molecular-architectures-from-self-assembly-of-β-peptide-foldamers-ncomms9747-s3.ogv,https://upload.wikimedia.org/wikipedia/commons/e/ef/Magnetotactic-molecular-architectures-from-self-assembly-of-%CE%B2-peptide-foldamers-ncomms9747-s3.ogv,video/ogg,,,
dynaknow_000032,https://commons.wikimedia.org/wiki/File:Magnetotactic-molecular-architectures-from-self-assembly-of-%CE%B2-peptide-foldamers-ncomms9747-s2.ogv,File:Magnetotactic-molecular-architectures-from-self-assembly-of-β-peptide-foldamers-ncomms9747-s2.ogv,https://upload.wikimedia.org/wikipedia/commons/e/e3/Magnetotactic-molecular-architectures-from-self-assembly-of-%CE%B2-peptide-foldamers-ncomms9747-s2.ogv,video/ogg,,,
dynaknow_000033,https://commons.wikimedia.org/wiki/File:54._%D0%9C%D0%B0%D0%B3%D0%BD%D0%B5%D1%82%D0%BD%D0%BE_%D0%BF%D0%BE%D0%BB%D0%B5_%D0%BD%D0%B0_%D0%BF%D1%80%D0%B0%D0%B2_%D1%81%D0%BF%D1%80%D0%BE%D0%B2%D0%BE%D0%B4%D0%BD%D0%B8%D0%BA.ogg,File:54. Магнетно поле на прав спроводник.ogg,https://upload.wikimedia.org/wikipedia/commons/3/39/54._%D0%9C%D0%B0%D0%B3%D0%BD%D0%B5%D1%82%D0%BD%D0%BE_%D0%BF%D0%BE%D0%BB%D0%B5_%D0%BD%D0%B0_%D0%BF%D1%80%D0%B0%D0%B2_%D1%81%D0%BF%D1%80%D0%BE%D0%B2%D0%BE%D0%B4%D0%BD%D0%B8%D0%BA.ogg,video/ogg,,,
dynaknow_000034,https://commons.wikimedia.org/wiki/File:Carnivorous_Plant_Time_Lapse_(Drosera_Capensis)_%22eating%22_a_Fruit_Fly.ogv,"File:Carnivorous Plant Time Lapse (Drosera Capensis) ""eating"" a Fruit Fly.ogv",https://upload.wikimedia.org/wikipedia/commons/0/00/Carnivorous_Plant_Time_Lapse_(Drosera_Capensis)_%22eating%22_a_Fruit_Fly.ogv,video/ogg,,,
dynaknow_000035,https://commons.wikimedia.org/wiki/File:Apex_reorientation_in_Pinus_pinaster_during_the_first_24h_after_plant_inclination_-_1471-2229-10-217-S1.ogv,File:Apex reorientation in Pinus pinaster during the first 24h after plant inclination - 1471-2229-10-217-S1.ogv,https://upload.wikimedia.org/wikipedia/commons/5/55/Apex_reorientation_in_Pinus_pinaster_during_the_first_24h_after_plant_inclination_-_1471-2229-10-217-S1.ogv,video/ogg,,,
dynaknow_000036,https://commons.wikimedia.org/wiki/File:365_days_tree.ogv,File:365 days tree.ogv,https://upload.wikimedia.org/wikipedia/commons/4/49/365_days_tree.ogv,video/ogg,,,
dynaknow_000037,https://commons.wikimedia.org/wiki/File:Sunflower_Flower_Opening_Time_Lapse.ogv,File:Sunflower Flower Opening Time Lapse.ogv,https://upload.wikimedia.org/wikipedia/commons/4/41/Sunflower_Flower_Opening_Time_Lapse.ogv,video/ogg,,,
dynaknow_000038,https://commons.wikimedia.org/wiki/File:Sunflower_Flower_Opening_Time_Lapse_320x240.ogv,File:Sunflower Flower Opening Time Lapse 320x240.ogv,https://upload.wikimedia.org/wikipedia/commons/d/df/Sunflower_Flower_Opening_Time_Lapse_320x240.ogv,video/ogg,,,
dynaknow_000039,https://commons.wikimedia.org/wiki/File:Corona.Candle.webm,File:Corona.Candle.webm,https://upload.wikimedia.org/wikipedia/commons/7/72/Corona.Candle.webm,video/webm,,,
dynaknow_000040,https://commons.wikimedia.org/wiki/File:Kerzenflamme_im_plattenkondensator.ogv,File:Kerzenflamme im plattenkondensator.ogv,https://upload.wikimedia.org/wikipedia/commons/8/86/Kerzenflamme_im_plattenkondensator.ogv,video/ogg,,,
dynaknow_000041,https://commons.wikimedia.org/wiki/File:Cap_4.6_-_Frequencia_de_engrenamento.ogv,File:Cap 4.6 - Frequencia de engrenamento.ogv,https://upload.wikimedia.org/wikipedia/commons/7/73/Cap_4.6_-_Frequencia_de_engrenamento.ogv,video/ogg,,,
dynaknow_000042,https://commons.wikimedia.org/wiki/File:Cap_4.5_-_Componentes_soltos_bancada_4_-_2.ogv,File:Cap 4.5 - Componentes soltos bancada 4 - 2.ogv,https://upload.wikimedia.org/wikipedia/commons/b/be/Cap_4.5_-_Componentes_soltos_bancada_4_-_2.ogv,video/ogg,,,
dynaknow_000043,https://commons.wikimedia.org/wiki/File:Cap_4.5_-_Componentes_soltos_bancada_4_-_1.ogv,File:Cap 4.5 - Componentes soltos bancada 4 - 1.ogv,https://upload.wikimedia.org/wikipedia/commons/f/f0/Cap_4.5_-_Componentes_soltos_bancada_4_-_1.ogv,video/ogg,,,
dynaknow_000044,https://commons.wikimedia.org/wiki/File:Cap_4.3_-_Desalinhamento_angular_de_eixo_na_bancada_4.ogv,File:Cap 4.3 - Desalinhamento angular de eixo na bancada 4.ogv,https://upload.wikimedia.org/wikipedia/commons/f/f3/Cap_4.3_-_Desalinhamento_angular_de_eixo_na_bancada_4.ogv,video/ogg,,,
dynaknow_000045,https://commons.wikimedia.org/wiki/File:Cap_2.1_-_Demonstracao_de_medicao_com_Trigger.ogv,File:Cap 2.1 - Demonstracao de medicao com Trigger.ogv,https://upload.wikimedia.org/wikipedia/commons/7/71/Cap_2.1_-_Demonstracao_de_medicao_com_Trigger.ogv,video/ogg,,,
dynaknow_000046,https://commons.wikimedia.org/wiki/File:Cap_1.3_-_Grafico_de_Orbita.ogv,File:Cap 1.3 - Grafico de Orbita.ogv,https://upload.wikimedia.org/wikipedia/commons/4/4a/Cap_1.3_-_Grafico_de_Orbita.ogv,video/ogg,,,
dynaknow_000047,https://commons.wikimedia.org/wiki/File:Carom_billiards.webm,File:Carom billiards.webm,https://upload.wikimedia.org/wikipedia/commons/6/62/Carom_billiards.webm,video/webm,,,
dynaknow_000048,https://commons.wikimedia.org/wiki/File:Video_of_RP_FLIP_transitioning_to_vertical_(120630-N-PO203-001).webm,File:Video of RP FLIP transitioning to vertical (120630-N-PO203-001).webm,https://upload.wikimedia.org/wikipedia/commons/c/cd/Video_of_RP_FLIP_transitioning_to_vertical_(120630-N-PO203-001).webm,video/webm,,,
dynaknow_000049,https://commons.wikimedia.org/wiki/File:Hair-cell-force-generation-does-not-amplify-or-tune-vibrations-within-the-chicken-basilar-papilla-ncomms13133-s3.ogv,File:Hair-cell-force-generation-does-not-amplify-or-tune-vibrations-within-the-chicken-basilar-papilla-ncomms13133-s3.ogv,https://upload.wikimedia.org/wikipedia/commons/b/b4/Hair-cell-force-generation-does-not-amplify-or-tune-vibrations-within-the-chicken-basilar-papilla-ncomms13133-s3.ogv,video/ogg,,,
dynaknow_000050,https://commons.wikimedia.org/wiki/File:Hair-cell-force-generation-does-not-amplify-or-tune-vibrations-within-the-chicken-basilar-papilla-ncomms13133-s2.ogv,File:Hair-cell-force-generation-does-not-amplify-or-tune-vibrations-within-the-chicken-basilar-papilla-ncomms13133-s2.ogv,https://upload.wikimedia.org/wikipedia/commons/d/d1/Hair-cell-force-generation-does-not-amplify-or-tune-vibrations-within-the-chicken-basilar-papilla-ncomms13133-s2.ogv,video/ogg,,,
dynaknow_000051,https://commons.wikimedia.org/wiki/File:Global-Neuromagnetic-Cortical-Fields-Have-Non-Zero-Velocity-pone.0148413.s005.ogv,File:Global-Neuromagnetic-Cortical-Fields-Have-Non-Zero-Velocity-pone.0148413.s005.ogv,https://upload.wikimedia.org/wikipedia/commons/2/29/Global-Neuromagnetic-Cortical-Fields-Have-Non-Zero-Velocity-pone.0148413.s005.ogv,video/ogg,,,
dynaknow_000052,https://commons.wikimedia.org/wiki/File:Global-Neuromagnetic-Cortical-Fields-Have-Non-Zero-Velocity-pone.0148413.s004.ogv,File:Global-Neuromagnetic-Cortical-Fields-Have-Non-Zero-Velocity-pone.0148413.s004.ogv,https://upload.wikimedia.org/wikipedia/commons/7/77/Global-Neuromagnetic-Cortical-Fields-Have-Non-Zero-Velocity-pone.0148413.s004.ogv,video/ogg,,,
dynaknow_000053,https://commons.wikimedia.org/wiki/File:Global-Neuromagnetic-Cortical-Fields-Have-Non-Zero-Velocity-pone.0148413.s003.ogv,File:Global-Neuromagnetic-Cortical-Fields-Have-Non-Zero-Velocity-pone.0148413.s003.ogv,https://upload.wikimedia.org/wikipedia/commons/8/87/Global-Neuromagnetic-Cortical-Fields-Have-Non-Zero-Velocity-pone.0148413.s003.ogv,video/ogg,,,
dynaknow_000054,https://commons.wikimedia.org/wiki/File:Ellipse_Reflection.ogv,File:Ellipse Reflection.ogv,https://upload.wikimedia.org/wikipedia/commons/5/54/Ellipse_Reflection.ogv,video/ogg,,,
dynaknow_000055,https://commons.wikimedia.org/wiki/File:Elastic-spheres-can-walk-on-water-ncomms10551-s3.ogv,File:Elastic-spheres-can-walk-on-water-ncomms10551-s3.ogv,https://upload.wikimedia.org/wikipedia/commons/2/2d/Elastic-spheres-can-walk-on-water-ncomms10551-s3.ogv,video/ogg,,,
dynaknow_000056,https://commons.wikimedia.org/wiki/File:Iron_powder_on_magnetic_stirrer_01_ies.webm,File:Iron powder on magnetic stirrer 01 ies.webm,https://upload.wikimedia.org/wikipedia/commons/8/84/Iron_powder_on_magnetic_stirrer_01_ies.webm,video/webm,,,
dynaknow_000057,https://commons.wikimedia.org/wiki/File:Cat.ogv,File:Cat.ogv,https://upload.wikimedia.org/wikipedia/commons/4/42/Cat.ogv,video/ogg,,,
dynaknow_000058,https://commons.wikimedia.org/wiki/File:C3N2H4_anim.ogv,File:C3N2H4 anim.ogv,https://upload.wikimedia.org/wikipedia/commons/3/3f/C3N2H4_anim.ogv,video/ogg,,,
dynaknow_000059,https://commons.wikimedia.org/wiki/File:A-Versatile-Optical-Clearing-Protocol-for-Deep-Tissue-Imaging-of-Fluorescent-Proteins-in-pone.0161107.s005.ogv,File:A-Versatile-Optical-Clearing-Protocol-for-Deep-Tissue-Imaging-of-Fluorescent-Proteins-in-pone.0161107.s005.ogv,https://upload.wikimedia.org/wikipedia/commons/3/3f/A-Versatile-Optical-Clearing-Protocol-for-Deep-Tissue-Imaging-of-Fluorescent-Proteins-in-pone.0161107.s005.ogv,video/ogg,,,
dynaknow_000060,https://commons.wikimedia.org/wiki/File:A-MultiSite-Gateway-Toolkit-for-Rapid-Cloning-of-Vertebrate-Expression-Constructs-with-Diverse-pone.0159277.s001.ogv,File:A-MultiSite-Gateway-Toolkit-for-Rapid-Cloning-of-Vertebrate-Expression-Constructs-with-Diverse-pone.0159277.s001.ogv,https://upload.wikimedia.org/wikipedia/commons/b/b5/A-MultiSite-Gateway-Toolkit-for-Rapid-Cloning-of-Vertebrate-Expression-Constructs-with-Diverse-pone.0159277.s001.ogv,video/ogg,,,
dynaknow_000061,https://commons.wikimedia.org/wiki/File:Corona.ogv,File:Corona.ogv,https://upload.wikimedia.org/wikipedia/commons/6/67/Corona.ogv,video/ogg,,,
dynaknow_000062,https://commons.wikimedia.org/wiki/File:CandleGettingBlownOut.ogv,File:CandleGettingBlownOut.ogv,https://upload.wikimedia.org/wikipedia/commons/1/11/CandleGettingBlownOut.ogv,video/ogg,,,
dynaknow_000063,https://commons.wikimedia.org/wiki/File:Iodine_Clock_Reaction.ogv,File:Iodine Clock Reaction.ogv,https://upload.wikimedia.org/wikipedia/commons/1/11/Iodine_Clock_Reaction.ogv,video/ogg,,,
dynaknow_000064,https://commons.wikimedia.org/wiki/File:Eu_esit%C3%B6_(video).ogv,File:Eu esitö (video).ogv,https://upload.wikimedia.org/wikipedia/commons/d/da/Eu_esit%C3%B6_(video).ogv,video/ogg,,,
dynaknow_000065,https://commons.wikimedia.org/wiki/File:Electrostatic-Charge-on-Flying-Hummingbirds-and-Its-Potential-Role-in-Pollination-pone.0138003.s001.ogv,File:Electrostatic-Charge-on-Flying-Hummingbirds-and-Its-Potential-Role-in-Pollination-pone.0138003.s001.ogv,https://upload.wikimedia.org/wikipedia/commons/c/c4/Electrostatic-Charge-on-Flying-Hummingbirds-and-Its-Potential-Role-in-Pollination-pone.0138003.s001.ogv,video/ogg,,,
dynaknow_000066,https://commons.wikimedia.org/wiki/File:Spring_is_creeping_in.webm,File:Spring is creeping in.webm,https://upload.wikimedia.org/wikipedia/commons/e/e4/Spring_is_creeping_in.webm,video/webm,,,
dynaknow_000067,https://commons.wikimedia.org/wiki/File:De_2e_voetballoze_zondag_Weeknummer_61-06_-_Open_Beelden_-_49287.ogv,File:De 2e voetballoze zondag Weeknummer 61-06 - Open Beelden - 49287.ogv,https://upload.wikimedia.org/wikipedia/commons/0/0a/De_2e_voetballoze_zondag_Weeknummer_61-06_-_Open_Beelden_-_49287.ogv,video/ogg,,,
dynaknow_000068,https://commons.wikimedia.org/wiki/File:Citybeat_-_Guitarist_Snooker_Champ_Michael_Laucke.ogv,File:Citybeat - Guitarist Snooker Champ Michael Laucke.ogv,https://upload.wikimedia.org/wikipedia/commons/3/3f/Citybeat_-_Guitarist_Snooker_Champ_Michael_Laucke.ogv,video/ogg,,,
dynaknow_000069,https://commons.wikimedia.org/wiki/File:Bezoek_aan_een_dames_biljart_club-512468.ogv,File:Bezoek aan een dames biljart club-512468.ogv,https://upload.wikimedia.org/wikipedia/commons/4/48/Bezoek_aan_een_dames_biljart_club-512468.ogv,video/ogg,,,
dynaknow_000070,https://commons.wikimedia.org/wiki/File:Arie_Bos_Nederlands_kampioen_biljarten_driebanden-524299.ogv,File:Arie Bos Nederlands kampioen biljarten driebanden-524299.ogv,https://upload.wikimedia.org/wikipedia/commons/f/f4/Arie_Bos_Nederlands_kampioen_biljarten_driebanden-524299.ogv,video/ogg,,,
dynaknow_000071,https://commons.wikimedia.org/wiki/File:Nanoparticle-Induced-Cell-Magneto-Rotation-Monitoring-Morphology-Stress-and-Drug-Sensitivity-of-a-pone.0028475.s009.ogv,File:Nanoparticle-Induced-Cell-Magneto-Rotation-Monitoring-Morphology-Stress-and-Drug-Sensitivity-of-a-pone.0028475.s009.ogv,https://upload.wikimedia.org/wikipedia/commons/0/09/Nanoparticle-Induced-Cell-Magneto-Rotation-Monitoring-Morphology-Stress-and-Drug-Sensitivity-of-a-pone.0028475.s009.ogv,video/ogg,,,
dynaknow_000072,https://commons.wikimedia.org/wiki/File:Microgravity-simulation-by-diamagnetic-levitation-effects-of-a-strong-gradient-magnetic-field-on-1471-2164-13-52-S2.ogv,File:Microgravity-simulation-by-diamagnetic-levitation-effects-of-a-strong-gradient-magnetic-field-on-1471-2164-13-52-S2.ogv,https://upload.wikimedia.org/wikipedia/commons/6/6d/Microgravity-simulation-by-diamagnetic-levitation-effects-of-a-strong-gradient-magnetic-field-on-1471-2164-13-52-S2.ogv,video/ogg,,,
dynaknow_000076,https://commons.wikimedia.org/wiki/File:STEMonstrations-_Water_Filtration.webm,File:STEMonstrations- Water Filtration.webm,https://upload.wikimedia.org/wikipedia/commons/f/f3/STEMonstrations-_Water_Filtration.webm,video/webm,,,
dynaknow_000077,https://commons.wikimedia.org/wiki/File:Torsion_spring_animation.ogv,File:Torsion spring animation.ogv,https://upload.wikimedia.org/wikipedia/commons/c/c9/Torsion_spring_animation.ogv,video/ogg,,,
dynaknow_000078,https://commons.wikimedia.org/wiki/File:STEMonstrations-_Surface_Tension.webm,File:STEMonstrations- Surface Tension.webm,https://upload.wikimedia.org/wikipedia/commons/e/e3/STEMonstrations-_Surface_Tension.webm,video/webm,,,
dynaknow_000079,https://commons.wikimedia.org/wiki/File:Cap_4.2_-_Ensaio_de_desbalanceamento.ogv,File:Cap 4.2 - Ensaio de desbalanceamento.ogv,https://upload.wikimedia.org/wikipedia/commons/a/a3/Cap_4.2_-_Ensaio_de_desbalanceamento.ogv,video/ogg,,,
dynaknow_000080,https://commons.wikimedia.org/wiki/File:Cap_1.3_-_Demonstracao_pontos_de_aquisicao.ogv,File:Cap 1.3 - Demonstracao pontos de aquisicao.ogv,https://upload.wikimedia.org/wikipedia/commons/a/a4/Cap_1.3_-_Demonstracao_pontos_de_aquisicao.ogv,video/ogg,,,
